,总推进力均值,总推进力方差,刀盘功率均值,刀盘功率方差,刀盘扭矩均值,刀盘扭矩方差,推进速度均值,推进速度方差,刀盘速度给定均值,刀盘速度给定方差,刀盘转速均值,刀盘转速方差,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
0,11450.02089945926,45341.035887921505,1525.5825758429035,6185.359115907092,2076.3561301760856,11791.231529245762,74.95049345545105,3.938203651610686,9198.966767168542,0.10629060517690998,6.989223736933826,4.192417864455288e-06,6.996991078499665,75.30252488952088,2056.473734752243,11420.966370472648
1,5135.223245358048,6492406.321702613,129.85083324805146,4604.176766478819,293.7155649718687,18358.611351606607,8.316750433673182,30.077450877170723,5495.344569649237,88262.36577031523,4.149197490135674,0.03312215156951193,6.966825722184134,63.27809018214709,2443.7643624572715,14456.399658083106
2,11097.712700744389,2068922.4973232974,592.0145209992387,69739.01840335886,1132.8818435858163,158557.81303948027,37.646963374638,59.52710830820664,6442.218235277953,726032.4928255626,4.800552347363369,0.37174349555646774,6.821275967929743,55.68405260148169,2268.9014603484447,13805.078103397922
3,10657.250050355235,2406867.8883341537,694.0448488494853,95458.69243470649,965.4398190346404,185311.54712475836,39.34926483551434,105.06940375084054,8983.013514351249,0.6711805139365727,6.835767833515733,3.565679799961338e-05,6.824382399525152,78.15942477136245,2436.1754052195265,13559.312531070173
4,9694.83425821701,2640572.481138764,478.01590921031766,31345.389743302017,673.0433799843864,61666.00005530219,25.84404579253438,80.62249338721935,8905.135650746095,0.17445612113622946,6.781272373807498,3.8029334465886464e-06,6.772102720784444,73.8074173939006,2314.0881046330765,13977.813092517075
5,9406.930203288206,1987381.6634456487,425.9437709662308,23847.07875931553,819.1685097527567,57062.45593928498,25.545406516773536,12.157767373028772,6425.827036320529,250669.11553046058,4.849587260278644,0.1382459807356691,5.605982313835258,55.19327563094611,1920.6025149133109,12806.089816794156
6,6451.634678525198,1849748.2029209845,253.36862483101103,9694.479467978557,431.3167586683056,27627.431925136014,29.330359967850555,59.0320739839964,7383.951347043508,1.6799085811272847,5.622854128520405,9.1977237524798e-07,6.280496541486853,77.88998070033995,2465.6627173973175,12141.387195132476
7,10361.560050681897,78542.2020118313,980.9724520629526,11242.417230559104,1466.3505265441318,25610.26113834025,54.293567807771886,13.948977890441803,8372.324418713204,0.4871873819301049,6.36913280157223,3.5975365113796366e-06,6.360661935696519,76.09067742848625,2272.703341042861,10802.19282034909
8,7632.6399645061965,302707.66502053454,347.07372379907923,6875.465368095151,549.6169858102295,16896.51581312126,22.952548451441608,4.4467850174475645,7920.308253211925,0.0981717848094433,6.03284795240585,6.713995926275275e-07,6.117906140538793,77.6082695825492,2744.813737673719,11886.93852439242
9,9016.7656520125,804194.1858252526,331.0997663356017,3656.036813817599,687.945194490318,15865.888900524056,15.955375369839022,26.219518737819733,6012.011282358407,0.6178489610362864,4.573462201714349,6.910043614245166e-08,4.573099506254014,43.0231961919554,2358.232535161501,12879.006909019517
10,9316.75627790637,1076220.169678626,280.164282837949,3622.848704026305,534.2731772784301,13604.787151592454,12.209767449829451,7.299755716373637,6552.728216228188,0.272369313168578,4.986835782339515,4.315013760894246e-07,4.9652266905189935,44.881952626213796,2777.240192742874,15959.382785218328
11,11286.640374184934,3100146.356492239,578.3965380943632,60091.14041265612,998.837738110701,178759.81142623737,26.621540551867398,53.82211868222938,7254.807301990582,63.95351648005519,5.519871390702153,1.2697123880298349e-05,5.513904051359936,44.44860525697363,2558.2009099425727,15528.444152104932
