,总推进力均值,总推进力方差,刀盘功率均值,刀盘功率方差,刀盘扭矩均值,刀盘扭矩方差,推进速度均值,推进速度方差,刀盘速度给定均值,刀盘速度给定方差,刀盘转速均值,刀盘转速方差,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
0,6359.5075241764835,1129385.9908699605,285.39952656156066,5363.49088669983,387.85456893808936,9888.343191198051,11.162702888254655,47.30030574006731,9188.583992858792,1.55231721828128,6.9995299476752315,4.029393326456239e-06,7.0026196911441705,38.28960610274059,1165.841022342455,9424.812117830115
1,6991.151837744777,985828.0679974061,360.5460677187312,16965.319645393483,516.723496905698,27170.63976104889,33.62090361602147,96.3562778404544,8672.789161602252,249280.91365808397,6.54751930621699,0.15104909140524608,6.997207587981269,75.36053733445512,2056.8739979484617,11430.701233429601
2,8835.274662708356,2758239.3002339876,277.3540993077416,18223.72873145366,543.3486210404506,40389.6451327442,15.48443110663324,15.443436082382162,6262.865365823789,650163.8616080559,4.673436102095238,0.3297258363005247,6.966825722184134,63.27809018214709,2443.7643624572715,14456.399658083106
3,8489.014531781226,2099652.236890954,390.08746682934236,22939.28519410152,543.8502454313834,44177.48305571368,26.438570947529794,11.655711008183738,8980.678046964475,0.10024267871530071,6.840721784447547,8.996827996395263e-06,6.823094154607893,75.79971202848348,2366.107822561863,13463.099393472017
4,9773.184128320643,3522728.48097489,559.4069486259738,80289.96549089448,778.5541536388754,155661.42441436983,34.740355860759585,102.06583678315248,8982.707541422567,0.2417664139362783,6.837921989711333,2.8324003773585982e-05,6.824382399525152,78.15942477136245,2436.1754052195265,13559.312531070173
5,6554.221218882766,892123.0891801676,231.16419771158388,1731.3355394200714,323.16759683136013,3575.306586401906,12.451628110043536,30.43570576096433,8904.385312627564,0.2509932655597994,6.784691305616704,2.8131567810204853e-06,6.772102720784444,73.8074173939006,2314.0881046330765,13977.813092517075
6,10142.900520063979,942253.178168183,502.10247997606325,21172.46864692982,939.010991514127,42415.73997461742,27.33960363076996,22.50039148151677,6650.450514030346,238889.86696003997,5.025277652904079,0.1352818056045418,5.77062264283403,59.52737815151493,2002.2152796257062,12884.72624997865
7,6096.953891881411,4933985.832980011,338.133989162992,7967.436670301193,506.2654681054789,17377.121618009547,21.108020916853544,51.99029327978598,8369.436723535811,1.6404335069598797,6.3751759574129405,6.127449298517947e-07,6.360661935696519,76.09067742848625,2272.703341042861,10802.19282034909
8,4635.328403703372,5863297.424256643,136.61750901208353,2055.559657216128,285.3162091258633,8995.4203593191,9.368498237809604,47.7474135627845,6010.477934782215,0.14717740805547486,4.5792679051151,4.920537788538221e-06,4.572968076775772,43.27189096924306,2380.55585275743,12840.887887804622
9,9724.500203585592,3065821.6811289876,384.5781125254885,34539.04303700935,730.0948569753059,123324.77139789326,23.907871795518545,8.603842908903431,6599.55645745403,0.20929803286357346,5.02251284065831,1.1742959846204956e-05,4.999692227097764,48.89048284129711,3112.712901080403,16389.885827637507
10,9088.51227830592,1201415.609102311,264.40785218944666,3887.6988486093537,506.58817135216594,14066.15078750215,12.597378924442888,6.030240779390947,6552.714678432497,0.21301330730828902,4.987133429778295,5.284496254429305e-07,4.9652266905189935,44.881952626213796,2777.240192742874,15959.382785218328
11,5213.358059699172,5768216.517924447,162.70119557316823,2084.3005337444683,278.8648839128118,6452.3232127154015,9.39642734878652,22.578170183932283,7236.295124967537,5.94642544902452,5.514413170557276,9.768357052460213e-06,5.513904051359936,44.44860525697363,2558.2009099425727,15528.444152104932
12,9783.86753216267,2796846.3337231567,395.59921275513346,17677.079293859442,707.0712732586446,54156.930257107444,20.72743221872853,12.887010918478932,7033.965843968152,0.12174986955164785,5.351159963248204,1.2751700252021678e-06,5.435790783589295,48.66965972039126,2902.517580371524,16556.60998260577
13,7558.392553982528,2575464.989265378,221.4063116934003,8991.769439197795,381.405394875214,26550.63982782122,17.065969512475927,11.280990334301006,7263.193464006346,0.11689432132371366,5.5317957019684005,8.220625755668208e-06,5.5166801713942455,36.314171927279425,2003.607638004517,14657.333903722045
14,6777.549389782692,3081648.0944332657,211.39190579514903,2913.808765611299,397.0577171119007,10918.054032413225,16.885512572082497,40.929963274890035,6617.169006997827,0.23300437936761165,5.035841942544345,1.5646287818224098e-06,5.624822850565658,26.301565782237052,1381.5743015874816,12795.926004222407
15,7348.891874358152,845864.2872344968,254.54143824322057,4360.224073771442,360.3349876495835,8674.19374524923,20.589498438037165,14.139193667645186,8854.750270667097,0.24625312897706594,6.7455746707157,6.980097217040158e-06,6.725687318140006,63.27954393363745,2237.2878271232,12780.630346260523
16,6681.341272609977,1583592.5776190883,279.3202776363804,7727.31911923375,407.34168636928916,16295.696906804409,15.651609838059123,40.97320260620259,8596.881342075045,0.26674336342880134,6.5485333443086695,6.8122557597892485e-06,6.530624857457054,65.24479877406961,2356.3859674307105,12075.145814563217
17,3700.2120926008674,2317819.5492485543,145.05987755049193,984.4471593062354,232.4942612812596,2503.202479986844,29.583522447328793,659.7299718616031,7864.965535937522,4.602308032559326,5.993322764535001,1.5812831765367427e-06,5.914358225551437,51.71134754856327,2004.6569257856174,11614.493714162207
18,6300.757409618457,2982288.078490384,266.1392869202501,12833.731846307537,390.0187035960865,27654.48747987911,12.957563665560754,112.95961361877607,8544.49110090658,0.4364667507459376,6.507115021496093,6.9015448956661175e-06,6.485825756302,67.72194821207997,2546.8970267737895,11127.979670856877
19,8136.58552451692,543607.3826413085,323.75288676668384,9237.292198561416,475.25830526739213,20028.950586719646,16.797518331663117,15.368827315760534,8528.665810855788,0.8934072932597622,6.497526070854661,4.789242095982075e-06,6.48213248572037,62.17933767021741,2013.0620917654705,11612.025264878486
20,6812.079069933374,1583281.5329041914,297.3245729782367,3202.955917567768,589.1734093402831,13318.818412089926,4.689068882310213,0.5983522314865317,6302.818332342705,0.04925190055780561,4.795963909091308,7.611745358015139e-08,5.568890070924007,67.64149302984501,2848.4834118933945,12866.791455587845
