,总推进力均值,总推进力方差,刀盘功率均值,刀盘功率方差,刀盘扭矩均值,刀盘扭矩方差,推进速度均值,推进速度方差,刀盘速度给定均值,刀盘速度给定方差,刀盘转速均值,刀盘转速方差,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
0,9884.709148247639,4282792.478886325,580.2759022011323,106839.89906191503,1016.0895842466529,230300.9990925616,12.27173775565614,72.42625214652266,6927.610487980728,526175.9346199804,5.1681886625443205,0.326242984454731,7.216352884750972,58.925172019680396,2784.6972703578003,14105.981713573827
1,9083.40788710272,3982230.1487419596,668.7140095617607,135143.1413742272,900.1427634830767,219833.01968089174,8.415482183551962,10.38652222401103,9292.627182937915,72574.74308383217,6.982025801358433,0.08755203984324177,7.218795082824873,64.71524020730786,2907.9816091244056,13923.834943576829
2,10588.070466030164,892005.1834666369,857.0276292435626,111581.4542189474,1130.1424035911791,195159.7542153344,30.845230471343594,114.29943387617062,9475.49739167226,81.54845025064124,7.2072507235301755,5.370482748436817e-06,7.2080843848277985,62.469834763784,2757.895191945976,13396.58823147382
3,6243.75982913775,3719741.118368313,198.50102223241876,19558.89742553758,372.18007221405486,52038.083140793235,5.372678781726776,6.501670699852084,6565.541174553545,255069.02650994383,4.910036663872436,0.16178785513850066,7.216305976807106,62.28921569402668,2752.8180070037947,13838.96787018188
4,7348.2240116763305,3290751.8999491907,389.9611036388181,36360.44602825497,615.7354489048479,51299.714676940246,6.257881787621513,0.9980748268205725,7775.650205311623,940373.8671049682,5.769870943014125,0.5895430543496754,7.231984081392354,57.60955848935097,2759.150056353287,13529.365139146075
5,9834.717438436783,3021979.450150822,551.6859112408459,84599.31737095819,891.8378627761224,183790.62044377995,27.64144330879414,10.62163968390754,7626.275027253034,179010.5071440248,5.750065177599463,0.09107055560289729,6.922601735770833,54.23401566866637,2606.9737295684736,13045.107461064337
6,7246.132006945248,2472612.4855671623,201.27085034877024,7685.205128504896,285.4291486203387,14971.967405977142,3.9901771929024017,2.4924760320526826,8844.137519281816,22.005042158795497,6.739210081867568,6.617846728780298e-06,7.135079345960367,57.527177655162156,2698.0885152925725,13322.793846339373
7,8767.665651581976,248461.74312942594,473.3646299746148,15173.92469015697,650.353376631301,28265.643858431034,2.521594589949624,0.2540750038536655,9122.029000338774,4.805620497943577,6.947418078383072,1.0587418860206214e-08,6.932823716274271,63.44263108924512,2762.9209385086865,13144.01085685832
8,11150.015935461213,249144.3045344887,651.9217606984741,64161.40543244621,913.3139008174961,113192.24026763608,23.75202953316929,29.36695147623133,8859.476385855056,63603.60973284926,6.729724492145211,0.034474425072434096,7.024079874963821,63.58283117524867,2789.9842881812942,12971.128594267564
9,8473.467206600233,762463.2221939428,504.3800617940411,27742.652596978467,688.6622031069985,51957.395253119284,25.816918052780785,8.679247625781388,9161.042281351512,0.4931806629646832,6.976822837610709,9.837319959012622e-07,6.955140718234898,64.26906169822874,2708.528707424142,13012.614949074125
